week,cpd,breach_bucket,breach_sub_bucket,service_profile,logistics_carrier,is_shopsy_order,units
49,2024-12-07,SC Breach,FSE,NON_FBF,FSD,true,127
49,2024-12-07,SC Breach,FSE,FBF,FSD,false,2078
49,2024-12-07,SC Breach,FSE,FBF,FSD,true,34
49,2024-12-07,SC Breach,FSE,NON_FBF,3PL,true,42
49,2024-12-07,SC Breach,FSE,NON_FBF,FSD,false,1054
49,2024-12-07,SC Breach,FSE,FBF_LITE,FSD,false,3
49,2024-12-07,SC Breach,FSE,FBF,3PL,false,68
50,2024-12-08,SC Breach,FSE,NON_FBF,3PL,false,173
50,2024-12-08,SC Breach,FSE,FBF,3PL,false,70
50,2024-12-08,SC Breach,FSE,FBF,FSD,false,1796
50,2024-12-08,SC Breach,FSE,NON_FBF,3PL,true,41
50,2024-12-08,SC Breach,FSE,NON_FBF,FSD,true,260
50,2024-12-08,SC Breach,FSE,FBF,3PL,true,1
50,2024-12-08,SC Breach,FSE,FBF,FSD,true,11
50,2024-12-08,SC Breach,FSE,FBF_LITE,FSD,false,6
50,2024-12-08,SC Breach,FSE,NON_FBF,FSD,false,1477
50,2024-12-09,SC Breach,FSE,FBF,3PL,true,3
50,2024-12-09,SC Breach,FSE,NON_FBF,3PL,true,62
50,2024-12-09,SC Breach,FSE,FBF,FSD,false,1721
50,2024-12-09,SC Breach,FSE,FBF,FSD,true,23
50,2024-12-09,SC Breach,FSE,NON_FBF,FSD,false,1570
50,2024-12-09,SC Breach,FSE,FBF,3PL,false,70
50,2024-12-09,SC Breach,FSE,FBF_LITE,FSD,false,2
50,2024-12-09,SC Breach,FSE,NON_FBF,FSD,true,255
50,2024-12-09,SC Breach,FSE,NON_FBF,3PL,false,202
50,2024-12-10,SC Breach,FSE,NON_FBF,3PL,true,57
50,2024-12-10,SC Breach,FSE,FBF,3PL,false,69
50,2024-12-10,SC Breach,FSE,NON_FBF,FSD,true,480
50,2024-12-10,SC Breach,FSE,NON_FBF,FSD,false,2360
50,2024-12-10,SC Breach,FSE,FBF_LITE,FSD,false,2
50,2024-12-10,SC Breach,FSE,FBF,FSD,false,1828
50,2024-12-10,SC Breach,FSE,FBF,3PL,true,5
50,2024-12-10,SC Breach,FSE,NON_FBF,3PL,false,486
50,2024-12-10,SC Breach,FSE,FBF,FSD,true,23
50,2024-12-11,SC Breach,FSE,FBF,FSD,false,1759
50,2024-12-11,SC Breach,FSE,FBF_LITE,FSD,false,37
50,2024-12-11,SC Breach,FSE,NON_FBF,FSD,false,18925
50,2024-12-11,SC Breach,FSE,FBF,FSD,true,18
50,2024-12-11,SC Breach,FSE,FBF,3PL,false,81
50,2024-12-11,SC Breach,FSE,NON_FBF,3PL,true,38
50,2024-12-11,SC Breach,FSE,NON_FBF,FSD,true,3517
50,2024-12-11,SC Breach,FSE,NON_FBF,3PL,false,129
50,2024-12-11,SC Breach,FSE,FBF_LITE,FSD,true,6
50,2024-12-12,SC Breach,FSE,NON_FBF,3PL,false,140
50,2024-12-12,SC Breach,FSE,FBF,FSD,false,1623
50,2024-12-12,SC Breach,FSE,FBF_LITE,FSD,true,45
50,2024-12-12,SC Breach,FSE,NON_FBF,FSD,false,59406
50,2024-12-12,SC Breach,FSE,FBF,3PL,false,56
50,2024-12-12,SC Breach,FSE,FBF_LITE,FSD,false,249
50,2024-12-12,SC Breach,FSE,FBF,FSD,true,22
50,2024-12-12,SC Breach,FSE,NON_FBF,FSD,true,14889
50,2024-12-12,SC Breach,FSE,NON_FBF,3PL,true,28
50,2024-12-13,SC Breach,FSE,FBF,FSD,false,1741
50,2024-12-13,SC Breach,FSE,FBF_LITE,FSD,true,117
50,2024-12-13,SC Breach,FSE,NON_FBF,FSD,false,74190
50,2024-12-13,SC Breach,FSE,FBF,3PL,true,3
50,2024-12-13,SC Breach,FSE,NON_FBF,FSD,true,21938
50,2024-12-13,SC Breach,FSE,NON_FBF,3PL,true,61
50,2024-12-13,SC Breach,FSE,FBF,3PL,false,76
50,2024-12-13,SC Breach,FSE,NON_FBF,3PL,false,1148
50,2024-12-13,SC Breach,FSE,FBF_LITE,FSD,false,422
50,2024-12-13,SC Breach,FSE,FBF,FSD,true,15
50,2024-12-14,SC Breach,FSE,NON_FBF,3PL,false,226
50,2024-12-14,SC Breach,FSE,FBF_LITE,FSD,false,638
50,2024-12-14,SC Breach,FSE,FBF,3PL,false,61
50,2024-12-14,SC Breach,FSE,NON_FBF,3PL,true,77
50,2024-12-14,SC Breach,FSE,FBF_LITE,FSD,true,178
50,2024-12-14,SC Breach,FSE,FBF,FSD,false,1738
50,2024-12-14,SC Breach,FSE,NON_FBF,FSD,true,50122
50,2024-12-14,SC Breach,FSE,FBF,3PL,true,2
50,2024-12-14,SC Breach,FSE,NON_FBF,FSD,false,169803
50,2024-12-14,SC Breach,FSE,FBF,FSD,true,22
51,2024-12-15,SC Breach,FSE,FBF_LITE,FSD,true,74
51,2024-12-15,SC Breach,FSE,FBF,3PL,true,2
51,2024-12-15,SC Breach,FSE,FBF,FSD,false,1435
51,2024-12-15,SC Breach,FSE,NON_FBF,FSD,false,87037
51,2024-12-15,SC Breach,FSE,NON_FBF,FSD,true,23735
51,2024-12-15,SC Breach,FSE,NON_FBF,3PL,false,336
51,2024-12-15,SC Breach,FSE,FBF_LITE,FSD,false,358
51,2024-12-15,SC Breach,FSE,NON_FBF,3PL,true,225
51,2024-12-15,SC Breach,FSE,FBF,FSD,true,13
51,2024-12-15,SC Breach,FSE,FBF,3PL,false,60
51,2024-12-16,SC Breach,FSE,FBF,FSD,false,1253
51,2024-12-16,SC Breach,FSE,NON_FBF,FSD,true,8688
51,2024-12-16,SC Breach,FSE,FBF,3PL,true,3
51,2024-12-16,SC Breach,FSE,NON_FBF,3PL,false,497
51,2024-12-16,SC Breach,FSE,FBF,3PL,false,50
51,2024-12-16,SC Breach,FSE,FBF_LITE,FSD,false,72
51,2024-12-16,SC Breach,FSE,NON_FBF,3PL,true,166
51,2024-12-16,SC Breach,FSE,FBF,FSD,true,14
51,2024-12-16,SC Breach,FSE,FBF_LITE,FSD,true,12
51,2024-12-16,SC Breach,FSE,NON_FBF,FSD,false,32018
51,2024-12-17,SC Breach,FSE,FBF,FSD,true,16
51,2024-12-17,SC Breach,FSE,FBF,3PL,true,1
51,2024-12-17,SC Breach,FSE,NON_FBF,3PL,false,557
51,2024-12-17,SC Breach,FSE,NON_FBF,FSD,true,8684
51,2024-12-17,SC Breach,FSE,FBF_LITE,FSD,false,63
51,2024-12-17,SC Breach,FSE,FBF,FSD,false,1657
51,2024-12-17,SC Breach,FSE,FBF,3PL,false,43
51,2024-12-17,SC Breach,FSE,NON_FBF,FSD,false,30316
51,2024-12-17,SC Breach,FSE,FBF_LITE,FSD,true,15
51,2024-12-17,SC Breach,FSE,NON_FBF,3PL,true,204
51,2024-12-18,SC Breach,FSE,NON_FBF,FSD,true,4855
51,2024-12-18,SC Breach,FSE,FBF_LITE,FSD,true,5
51,2024-12-18,SC Breach,FSE,NON_FBF,3PL,true,138
51,2024-12-18,SC Breach,FSE,FBF,FSD,true,15
51,2024-12-18,SC Breach,FSE,FBF_LITE,FSD,false,33
51,2024-12-18,SC Breach,FSE,NON_FBF,3PL,false,392
51,2024-12-18,SC Breach,FSE,FBF,3PL,false,47
51,2024-12-18,SC Breach,FSE,FBF,FSD,false,1501
51,2024-12-18,SC Breach,FSE,NON_FBF,FSD,false,17809
51,2024-12-18,SC Breach,FSE,FBF,3PL,true,3
51,2024-12-19,SC Breach,FSE,NON_FBF,FSD,false,7880
51,2024-12-19,SC Breach,FSE,FBF,3PL,true,4
51,2024-12-19,SC Breach,FSE,NON_FBF,3PL,false,371
51,2024-12-19,SC Breach,FSE,FBF,FSD,false,1431
51,2024-12-19,SC Breach,FSE,FBF,3PL,false,71
51,2024-12-19,SC Breach,FSE,FBF_LITE,FSD,true,1
51,2024-12-19,SC Breach,FSE,FBF_LITE,FSD,false,11
51,2024-12-19,SC Breach,FSE,NON_FBF,FSD,true,1970
51,2024-12-19,SC Breach,FSE,NON_FBF,3PL,true,134
51,2024-12-19,SC Breach,FSE,FBF,FSD,true,24
51,2024-12-20,SC Breach,FSE,NON_FBF,FSD,false,3315
51,2024-12-20,SC Breach,FSE,FBF,FSD,true,18
51,2024-12-20,SC Breach,FSE,NON_FBF,3PL,false,211
51,2024-12-20,SC Breach,FSE,FBF_LITE,FSD,false,9
51,2024-12-20,SC Breach,FSE,FBF,3PL,true,3
51,2024-12-20,SC Breach,FSE,FBF,FSD,false,1144
51,2024-12-20,SC Breach,FSE,NON_FBF,3PL,true,72
51,2024-12-20,SC Breach,FSE,FBF,3PL,false,49
51,2024-12-20,SC Breach,FSE,FBF_LITE,FSD,true,1
51,2024-12-20,SC Breach,FSE,NON_FBF,FSD,true,745
51,2024-12-21,SC Breach,FSE,FBF,FSD,true,35
51,2024-12-21,SC Breach,FSE,NON_FBF,3PL,true,49
51,2024-12-21,SC Breach,FSE,NON_FBF,FSD,true,398
51,2024-12-21,SC Breach,FSE,NON_FBF,3PL,false,229
51,2024-12-21,SC Breach,FSE,NON_FBF,FSD,false,1858
51,2024-12-21,SC Breach,FSE,FBF_LITE,FSD,true,1
51,2024-12-21,SC Breach,FSE,FBF,FSD,false,1767
51,2024-12-21,SC Breach,FSE,FBF_LITE,FSD,false,5
51,2024-12-21,SC Breach,FSE,FBF,3PL,true,2
51,2024-12-21,SC Breach,FSE,FBF,3PL,false,75
47,2024-11-17,SC Breach,NCD,FBF_LITE,FSD,true,83
47,2024-11-17,SC Breach,NCD,NON_FBF,FSD,true,6737
47,2024-11-17,SC Breach,NCD,FBF_LITE,FSD,false,445
47,2024-11-17,SC Breach,NCD,FBF,3PL,false,317
47,2024-11-17,SC Breach,NCD,FBF,FSD,false,4035
47,2024-11-17,SC Breach,NCD,FBF,3PL,true,10
47,2024-11-17,SC Breach,NCD,NON_FBF,FSD,false,30386
47,2024-11-17,SC Breach,NCD,FBF,FSD,true,85
47,2024-11-17,SC Breach,NCD,NON_FBF,3PL,false,5797
47,2024-11-17,SC Breach,NCD,NON_FBF,3PL,true,1508
47,2024-11-18,SC Breach,NCD,NON_FBF,FSD,false,41999
47,2024-11-18,SC Breach,NCD,FBF,3PL,true,15
47,2024-11-18,SC Breach,NCD,NON_FBF,FSD,true,9874
47,2024-11-18,SC Breach,NCD,NON_FBF,3PL,true,1902
47,2024-11-18,SC Breach,NCD,FBF,FSD,true,75
47,2024-11-18,SC Breach,NCD,FBF_LITE,FSD,true,136
47,2024-11-18,SC Breach,NCD,NON_FBF,3PL,false,7046
47,2024-11-18,SC Breach,NCD,FBF,FSD,false,3744
47,2024-11-18,SC Breach,NCD,FBF,3PL,false,422
47,2024-11-18,SC Breach,NCD,FBF_LITE,FSD,false,752
47,2024-11-19,SC Breach,NCD,NON_FBF,3PL,false,5782
47,2024-11-19,SC Breach,NCD,FBF,FSD,true,85
47,2024-11-19,SC Breach,NCD,NON_FBF,3PL,true,1751
47,2024-11-19,SC Breach,NCD,FBF,FSD,false,4078
47,2024-11-19,SC Breach,NCD,NON_FBF,FSD,true,14330
47,2024-11-19,SC Breach,NCD,FBF,3PL,false,347
47,2024-11-19,SC Breach,NCD,FBF,3PL,true,10
47,2024-11-19,SC Breach,NCD,FBF_LITE,FSD,true,95
47,2024-11-19,SC Breach,NCD,NON_FBF,FSD,false,53032
47,2024-11-19,SC Breach,NCD,FBF_LITE,FSD,false,629
47,2024-11-20,SC Breach,NCD,NON_FBF,FSD,true,8917
47,2024-11-20,SC Breach,NCD,FBF_LITE,FSD,false,323
47,2024-11-20,SC Breach,NCD,FBF_LITE,FSD,true,66
47,2024-11-20,SC Breach,NCD,NON_FBF,FSD,false,34430
47,2024-11-20,SC Breach,NCD,FBF,3PL,true,7
47,2024-11-20,SC Breach,NCD,FBF,FSD,true,86
47,2024-11-20,SC Breach,NCD,FBF,FSD,false,3205
47,2024-11-20,SC Breach,NCD,NON_FBF,3PL,true,1660
47,2024-11-20,SC Breach,NCD,FBF,3PL,false,397
47,2024-11-20,SC Breach,NCD,NON_FBF,3PL,false,5458
47,2024-11-21,SC Breach,NCD,NON_FBF,3PL,false,5226
47,2024-11-21,SC Breach,NCD,FBF,FSD,false,3234
47,2024-11-21,SC Breach,NCD,NON_FBF,3PL,true,1438
47,2024-11-21,SC Breach,NCD,FBF,3PL,false,519
47,2024-11-21,SC Breach,NCD,FBF_LITE,FSD,false,160
47,2024-11-21,SC Breach,NCD,FBF_LITE,FSD,true,21
47,2024-11-21,SC Breach,NCD,NON_FBF,FSD,true,6390
47,2024-11-21,SC Breach,NCD,NON_FBF,FSD,false,23063
47,2024-11-21,SC Breach,NCD,FBF,FSD,true,59
47,2024-11-21,SC Breach,NCD,FBF,3PL,true,22
47,2024-11-22,SC Breach,NCD,FBF,FSD,true,88
47,2024-11-22,SC Breach,NCD,FBF_LITE,FSD,false,82
47,2024-11-22,SC Breach,NCD,FBF,FSD,false,3650
47,2024-11-22,SC Breach,NCD,FBF_LITE,FSD,true,12
47,2024-11-22,SC Breach,NCD,FBF,3PL,true,8
47,2024-11-22,SC Breach,NCD,NON_FBF,FSD,false,16307
47,2024-11-22,SC Breach,NCD,NON_FBF,3PL,false,4054
47,2024-11-22,SC Breach,NCD,NON_FBF,FSD,true,4726
47,2024-11-22,SC Breach,NCD,NON_FBF,3PL,true,1252
47,2024-11-22,SC Breach,NCD,FBF,3PL,false,335
47,2024-11-23,SC Breach,NCD,NON_FBF,3PL,true,918
47,2024-11-23,SC Breach,NCD,FBF,FSD,false,3163
47,2024-11-23,SC Breach,NCD,NON_FBF,3PL,false,3567
47,2024-11-23,SC Breach,NCD,FBF,3PL,true,9
47,2024-11-23,SC Breach,NCD,FBF,FSD,true,53
47,2024-11-23,SC Breach,NCD,FBF_LITE,FSD,false,60
47,2024-11-23,SC Breach,NCD,FBF_LITE,FSD,true,6
47,2024-11-23,SC Breach,NCD,NON_FBF,FSD,true,3436
47,2024-11-23,SC Breach,NCD,NON_FBF,FSD,false,12572
47,2024-11-23,SC Breach,NCD,FBF,3PL,false,332
48,2024-11-24,SC Breach,NCD,FBF,FSD,false,3664
48,2024-11-24,SC Breach,NCD,NON_FBF,FSD,true,3916
48,2024-11-24,SC Breach,NCD,FBF,3PL,true,4
48,2024-11-24,SC Breach,NCD,NON_FBF,3PL,false,3320
48,2024-11-24,SC Breach,NCD,FBF_LITE,FSD,false,62
48,2024-11-24,SC Breach,NCD,FBF,3PL,false,312
48,2024-11-24,SC Breach,NCD,FBF,FSD,true,80
48,2024-11-24,SC Breach,NCD,FBF_LITE,FSD,true,5
48,2024-11-24,SC Breach,NCD,NON_FBF,3PL,true,893
48,2024-11-24,SC Breach,NCD,NON_FBF,FSD,false,12823
48,2024-11-25,SC Breach,NCD,FBF,3PL,true,6
48,2024-11-25,SC Breach,NCD,FBF_LITE,FSD,false,55
48,2024-11-25,SC Breach,NCD,NON_FBF,FSD,true,4864
48,2024-11-25,SC Breach,NCD,FBF,FSD,false,3544
48,2024-11-25,SC Breach,NCD,NON_FBF,3PL,false,3701
48,2024-11-25,SC Breach,NCD,FBF,3PL,false,427
48,2024-11-25,SC Breach,NCD,FBF_LITE,FSD,true,9
48,2024-11-25,SC Breach,NCD,NON_FBF,FSD,false,15321
48,2024-11-25,SC Breach,NCD,NON_FBF,3PL,true,1210
48,2024-11-25,SC Breach,NCD,FBF,FSD,true,104
48,2024-11-26,SC Breach,NCD,FBF_LITE,FSD,false,57
48,2024-11-26,SC Breach,NCD,NON_FBF,FSD,false,12538
48,2024-11-26,SC Breach,NCD,FBF,3PL,true,15
48,2024-11-26,SC Breach,NCD,FBF_LITE,FSD,true,5
48,2024-11-26,SC Breach,NCD,FBF,3PL,false,342
48,2024-11-26,SC Breach,NCD,FBF,FSD,true,87
48,2024-11-26,SC Breach,NCD,FBF,FSD,false,4195
48,2024-11-26,SC Breach,NCD,NON_FBF,FSD,true,3930
48,2024-11-26,SC Breach,NCD,NON_FBF,3PL,false,3772
48,2024-11-26,SC Breach,NCD,NON_FBF,3PL,true,1382
48,2024-11-27,SC Breach,NCD,FBF,3PL,false,413
48,2024-11-27,SC Breach,NCD,NON_FBF,3PL,true,1432
48,2024-11-27,SC Breach,NCD,NON_FBF,FSD,true,3959
48,2024-11-27,SC Breach,NCD,NON_FBF,FSD,false,11720
48,2024-11-27,SC Breach,NCD,NON_FBF,3PL,false,3540
48,2024-11-27,SC Breach,NCD,FBF_LITE,FSD,false,95
48,2024-11-27,SC Breach,NCD,FBF_LITE,FSD,true,8
48,2024-11-27,SC Breach,NCD,FBF,FSD,true,68
48,2024-11-27,SC Breach,NCD,FBF,3PL,true,15
48,2024-11-27,SC Breach,NCD,FBF,FSD,false,3183
48,2024-11-28,SC Breach,NCD,FBF,3PL,false,290
48,2024-11-28,SC Breach,NCD,NON_FBF,FSD,false,12208
48,2024-11-28,SC Breach,NCD,FBF,FSD,false,3312
48,2024-11-28,SC Breach,NCD,FBF,3PL,true,7
48,2024-11-28,SC Breach,NCD,FBF_LITE,FSD,true,13
48,2024-11-28,SC Breach,NCD,FBF_LITE,FSD,false,89
48,2024-11-28,SC Breach,NCD,NON_FBF,FSD,true,4428
48,2024-11-28,SC Breach,NCD,NON_FBF,3PL,true,1420
48,2024-11-28,SC Breach,NCD,FBF,FSD,true,78
48,2024-11-28,SC Breach,NCD,NON_FBF,3PL,false,3785
48,2024-11-29,SC Breach,NCD,NON_FBF,3PL,false,4076
48,2024-11-29,SC Breach,NCD,FBF,3PL,true,9
48,2024-11-29,SC Breach,NCD,FBF,FSD,true,80
48,2024-11-29,SC Breach,NCD,NON_FBF,3PL,true,1368
48,2024-11-29,SC Breach,NCD,FBF_LITE,FSD,false,74
48,2024-11-29,SC Breach,NCD,FBF,FSD,false,3817
48,2024-11-29,SC Breach,NCD,FBF_LITE,FSD,true,16
48,2024-11-29,SC Breach,NCD,FBF,3PL,false,342
48,2024-11-29,SC Breach,NCD,NON_FBF,FSD,true,5223
48,2024-11-29,SC Breach,NCD,NON_FBF,FSD,false,14007
48,2024-11-30,SC Breach,NCD,FBF_LITE,FSD,false,92
48,2024-11-30,SC Breach,NCD,FBF,FSD,false,3385
48,2024-11-30,SC Breach,NCD,FBF_LITE,FSD,true,15
48,2024-11-30,SC Breach,NCD,NON_FBF,3PL,true,1576
48,2024-11-30,SC Breach,NCD,FBF,3PL,true,11
48,2024-11-30,SC Breach,NCD,FBF,FSD,true,68
48,2024-11-30,SC Breach,NCD,NON_FBF,3PL,false,4830
48,2024-11-30,SC Breach,NCD,NON_FBF,FSD,true,6015
48,2024-11-30,SC Breach,NCD,FBF,3PL,false,462
48,2024-11-30,SC Breach,NCD,NON_FBF,FSD,false,15985
49,2024-12-01,SC Breach,NCD,FBF_LITE,FSD,false,103
49,2024-12-01,SC Breach,NCD,FBF,FSD,false,3817
49,2024-12-01,SC Breach,NCD,NON_FBF,FSD,false,22166
49,2024-12-01,SC Breach,NCD,FBF,3PL,false,291
49,2024-12-01,SC Breach,NCD,NON_FBF,3PL,true,1399
49,2024-12-01,SC Breach,NCD,FBF,FSD,true,86
49,2024-12-01,SC Breach,NCD,NON_FBF,FSD,true,8266
49,2024-12-01,SC Breach,NCD,NON_FBF,3PL,false,3497
49,2024-12-01,SC Breach,NCD,FBF_LITE,FSD,true,15
49,2024-12-01,SC Breach,NCD,FBF,3PL,true,10
49,2024-12-02,SC Breach,NCD,FBF,3PL,true,7
49,2024-12-02,SC Breach,NCD,FBF_LITE,FSD,true,21
49,2024-12-02,SC Breach,NCD,NON_FBF,FSD,true,8518
49,2024-12-02,SC Breach,NCD,FBF_LITE,FSD,false,112
49,2024-12-02,SC Breach,NCD,FBF,FSD,true,79
49,2024-12-02,SC Breach,NCD,FBF,3PL,false,426
49,2024-12-02,SC Breach,NCD,NON_FBF,3PL,true,1895
49,2024-12-02,SC Breach,NCD,NON_FBF,FSD,false,22326
49,2024-12-02,SC Breach,NCD,NON_FBF,3PL,false,6115
49,2024-12-02,SC Breach,NCD,FBF,FSD,false,4044
49,2024-12-03,SC Breach,NCD,FBF,3PL,false,298
49,2024-12-03,SC Breach,NCD,FBF_LITE,FSD,false,104
49,2024-12-03,SC Breach,NCD,NON_FBF,3PL,false,5314
49,2024-12-03,SC Breach,NCD,FBF,FSD,false,3932
49,2024-12-03,SC Breach,NCD,NON_FBF,FSD,true,6806
49,2024-12-03,SC Breach,NCD,NON_FBF,3PL,true,1920
49,2024-12-03,SC Breach,NCD,FBF,FSD,true,97
49,2024-12-03,SC Breach,NCD,NON_FBF,FSD,false,21017
49,2024-12-03,SC Breach,NCD,FBF,3PL,true,8
49,2024-12-03,SC Breach,NCD,FBF_LITE,FSD,true,18
49,2024-12-04,SC Breach,NCD,FBF,3PL,true,6
49,2024-12-04,SC Breach,NCD,FBF,FSD,false,4086
49,2024-12-04,SC Breach,NCD,NON_FBF,FSD,false,25500
49,2024-12-04,SC Breach,NCD,FBF,FSD,true,88
49,2024-12-04,SC Breach,NCD,NON_FBF,3PL,true,1797
49,2024-12-04,SC Breach,NCD,FBF,3PL,false,354
49,2024-12-04,SC Breach,NCD,FBF_LITE,FSD,false,110
49,2024-12-04,SC Breach,NCD,NON_FBF,3PL,false,5203
49,2024-12-04,SC Breach,NCD,NON_FBF,FSD,true,7951
49,2024-12-04,SC Breach,NCD,FBF_LITE,FSD,true,12
49,2024-12-05,SC Breach,NCD,FBF,FSD,true,72
49,2024-12-05,SC Breach,NCD,NON_FBF,3PL,false,4841
49,2024-12-05,SC Breach,NCD,NON_FBF,3PL,true,1549
49,2024-12-05,SC Breach,NCD,FBF_LITE,FSD,false,107
49,2024-12-05,SC Breach,NCD,FBF_LITE,FSD,true,3
49,2024-12-05,SC Breach,NCD,FBF,FSD,false,3815
49,2024-12-05,SC Breach,NCD,NON_FBF,FSD,false,22769
49,2024-12-05,SC Breach,NCD,FBF,3PL,false,331
49,2024-12-05,SC Breach,NCD,FBF,3PL,true,2
49,2024-12-05,SC Breach,NCD,NON_FBF,FSD,true,7164
49,2024-12-06,SC Breach,NCD,FBF,FSD,true,73
49,2024-12-06,SC Breach,NCD,NON_FBF,FSD,false,23325
49,2024-12-06,SC Breach,NCD,FBF,FSD,false,3922
49,2024-12-06,SC Breach,NCD,NON_FBF,FSD,true,7102
49,2024-12-06,SC Breach,NCD,NON_FBF,3PL,false,4527
49,2024-12-06,SC Breach,NCD,FBF_LITE,FSD,true,9
49,2024-12-06,SC Breach,NCD,FBF,3PL,true,14
49,2024-12-06,SC Breach,NCD,FBF,3PL,false,404
49,2024-12-06,SC Breach,NCD,FBF_LITE,FSD,false,100
49,2024-12-06,SC Breach,NCD,NON_FBF,3PL,true,1217
49,2024-12-07,SC Breach,NCD,NON_FBF,FSD,false,24567
49,2024-12-07,SC Breach,NCD,NON_FBF,3PL,false,4928
49,2024-12-07,SC Breach,NCD,FBF_LITE,FSD,true,8
49,2024-12-07,SC Breach,NCD,FBF,FSD,true,85
49,2024-12-07,SC Breach,NCD,FBF,3PL,true,8
49,2024-12-07,SC Breach,NCD,NON_FBF,3PL,true,1205
49,2024-12-07,SC Breach,NCD,NON_FBF,FSD,true,8068
49,2024-12-07,SC Breach,NCD,FBF_LITE,FSD,false,113
49,2024-12-07,SC Breach,NCD,FBF,3PL,false,356
49,2024-12-07,SC Breach,NCD,FBF,FSD,false,3815
50,2024-12-08,SC Breach,NCD,FBF,3PL,true,10
50,2024-12-08,SC Breach,NCD,FBF,FSD,false,4951
50,2024-12-08,SC Breach,NCD,NON_FBF,FSD,true,7932
50,2024-12-08,SC Breach,NCD,FBF,3PL,false,273
50,2024-12-08,SC Breach,NCD,NON_FBF,3PL,true,851
50,2024-12-08,SC Breach,NCD,FBF_LITE,FSD,false,148
50,2024-12-08,SC Breach,NCD,FBF,FSD,true,102
50,2024-12-08,SC Breach,NCD,NON_FBF,3PL,false,4744
50,2024-12-08,SC Breach,NCD,FBF_LITE,FSD,true,11
50,2024-12-08,SC Breach,NCD,NON_FBF,FSD,false,27376
50,2024-12-09,SC Breach,NCD,FBF,FSD,false,5921
50,2024-12-09,SC Breach,NCD,FBF,FSD,true,129
50,2024-12-09,SC Breach,NCD,NON_FBF,FSD,false,24622
50,2024-12-09,SC Breach,NCD,FBF,3PL,true,15
50,2024-12-09,SC Breach,NCD,NON_FBF,FSD,true,6630
50,2024-12-09,SC Breach,NCD,FBF,3PL,false,382
50,2024-12-09,SC Breach,NCD,FBF_LITE,FSD,false,128
50,2024-12-09,SC Breach,NCD,FBF_LITE,FSD,true,14
50,2024-12-09,SC Breach,NCD,NON_FBF,3PL,true,1185
50,2024-12-09,SC Breach,NCD,NON_FBF,3PL,false,5857
50,2024-12-10,SC Breach,NCD,FBF_LITE,FSD,false,129
50,2024-12-10,SC Breach,NCD,NON_FBF,FSD,false,21825
50,2024-12-10,SC Breach,NCD,FBF,3PL,false,391
50,2024-12-10,SC Breach,NCD,NON_FBF,3PL,true,1044
50,2024-12-10,SC Breach,NCD,NON_FBF,FSD,true,5772
50,2024-12-10,SC Breach,NCD,FBF,FSD,false,5417
50,2024-12-10,SC Breach,NCD,FBF,FSD,true,112
50,2024-12-10,SC Breach,NCD,NON_FBF,3PL,false,4029
50,2024-12-10,SC Breach,NCD,FBF_LITE,FSD,true,16
50,2024-12-10,SC Breach,NCD,FBF,3PL,true,4
50,2024-12-11,SC Breach,NCD,FBF_LITE,FSD,false,129
50,2024-12-11,SC Breach,NCD,NON_FBF,3PL,false,4052
50,2024-12-11,SC Breach,NCD,NON_FBF,FSD,false,18993
50,2024-12-11,SC Breach,NCD,NON_FBF,FSD,true,4952
50,2024-12-11,SC Breach,NCD,FBF,3PL,false,482
50,2024-12-11,SC Breach,NCD,FBF,FSD,true,116
50,2024-12-11,SC Breach,NCD,NON_FBF,3PL,true,929
50,2024-12-11,SC Breach,NCD,FBF,3PL,true,14
50,2024-12-11,SC Breach,NCD,FBF_LITE,FSD,true,11
50,2024-12-11,SC Breach,NCD,FBF,FSD,false,5520
50,2024-12-12,SC Breach,NCD,NON_FBF,3PL,true,865
50,2024-12-12,SC Breach,NCD,FBF_LITE,FSD,true,24
50,2024-12-12,SC Breach,NCD,FBF,FSD,false,5453
50,2024-12-12,SC Breach,NCD,NON_FBF,FSD,false,22961
50,2024-12-12,SC Breach,NCD,FBF,FSD,true,106
50,2024-12-12,SC Breach,NCD,FBF,3PL,false,576
50,2024-12-12,SC Breach,NCD,NON_FBF,FSD,true,6173
50,2024-12-12,SC Breach,NCD,FBF,3PL,true,11
50,2024-12-12,SC Breach,NCD,NON_FBF,3PL,false,4196
50,2024-12-12,SC Breach,NCD,FBF_LITE,FSD,false,201
50,2024-12-13,SC Breach,NCD,NON_FBF,3PL,true,903
50,2024-12-13,SC Breach,NCD,FBF,3PL,false,619
50,2024-12-13,SC Breach,NCD,NON_FBF,FSD,false,24845
50,2024-12-13,SC Breach,NCD,FBF,FSD,true,102
50,2024-12-13,SC Breach,NCD,FBF,FSD,false,5244
50,2024-12-13,SC Breach,NCD,FBF_LITE,FSD,true,14
50,2024-12-13,SC Breach,NCD,NON_FBF,FSD,true,7598
50,2024-12-13,SC Breach,NCD,NON_FBF,3PL,false,3931
50,2024-12-13,SC Breach,NCD,FBF,3PL,true,7
50,2024-12-13,SC Breach,NCD,FBF_LITE,FSD,false,122
50,2024-12-14,SC Breach,NCD,NON_FBF,FSD,true,10325
50,2024-12-14,SC Breach,NCD,NON_FBF,3PL,true,1390
50,2024-12-14,SC Breach,NCD,NON_FBF,3PL,false,6455
50,2024-12-14,SC Breach,NCD,FBF,FSD,false,5095
50,2024-12-14,SC Breach,NCD,FBF,3PL,true,9
